Training Step,Steps,Reward
0,19.385,0.0
50000,31.765000000000004,0.3
100000,35.69500000000001,0.5199999999999999
150000,41.245000000000005,0.5549999999999999
200000,39.875,0.5650000000000001
250000,35.504999999999995,0.575
300000,37.82,0.45
350000,37.754999999999995,0.575
400000,37.290000000000006,0.545
450000,43.42,0.515
500000,41.255,0.595
550000,44.595,0.59
600000,40.455,0.605
650000,31.744999999999997,0.525
700000,46.45,0.705
750000,41.9,0.615
800000,48.120000000000005,0.635
850000,46.25,0.655
900000,44.364999999999995,0.7
950000,45.555,0.69
1000000,48.65,0.5800000000000001
