Training Step,Steps,Reward
0,200.0,-200.0
50000,200.0,-200.0
100000,200.0,-200.0
150000,198.01500000000001,-198.01500000000001
200000,170.78000000000003,-170.78000000000003
250000,161.495,-161.495
300000,163.45999999999998,-163.45999999999998
350000,138.175,-138.175
400000,151.34499999999997,-151.34499999999997
450000,160.60999999999999,-160.60999999999999
500000,144.58499999999998,-144.58499999999998
550000,148.52,-148.52
600000,136.85500000000002,-136.85500000000002
650000,136.57999999999998,-136.57999999999998
700000,133.71499999999997,-133.71499999999997
750000,140.08999999999997,-140.08999999999997
800000,146.59999999999997,-146.59999999999997
850000,140.485,-140.485
900000,148.615,-148.615
950000,130.345,-130.345
1000000,138.83999999999997,-138.83999999999997
