Training Step,Reward,Value Error
25000,71.8,222.65311529684536
50000,84.3,177.83000434949997
75000,105.2,170.26286171492004
100000,137.53333333333333,158.6808913948207
125000,167.43333333333337,181.47169010944015
150000,186.20000000000002,199.57895097832284
175000,206.03333333333333,208.24852001080674
200000,230.53333333333333,211.89287170092882
225000,257.06666666666666,208.99890648812138
250000,287.7,198.32131687075199
275000,317.76666666666665,182.97743213967178
300000,346.6666666666667,168.38602065654013
325000,359.2,159.27808931495483
350000,359.56666666666666,154.50352586593775
375000,353.8,152.01640521298563
400000,355.1000000000001,150.0998342028431
425000,358.43333333333334,149.71455228896244
450000,360.1000000000001,148.78464546316306
475000,359.5,148.17990954489838
500000,361.0333333333333,147.3152735199072
525000,359.8,147.66538900003175
550000,364.1666666666667,147.7847072370571
575000,362.0333333333333,147.95125518716205
600000,365.1333333333334,149.06126471726645
625000,360.73333333333335,148.81978570214469
650000,361.0333333333333,148.05349502034986
675000,360.1333333333334,146.02666821038102
700000,360.56666666666666,146.1728050312846
725000,360.6666666666667,146.27611657100118
750000,361.6333333333334,146.25667696749449
775000,365.23333333333335,145.18142461097187
800000,365.09999999999997,145.30189539117757
825000,366.3,145.85746559413997
850000,363.13333333333327,146.46649295078103
875000,361.59999999999997,145.6262607237617
900000,359.2333333333333,144.49166413399203
925000,357.73333333333335,145.22554040917734
950000,360.6666666666667,146.28343568294565
975000,356.06666666666666,147.0323224811119
1000000,358.59999999999997,147.19246726447957
