Training Step,Steps,Reward
0,200.0,-200.0
50000,200.0,-200.0
100000,200.0,-200.0
150000,199.9333333333333,-199.9333333333333
200000,191.63833333333332,-191.63833333333332
250000,176.76333333333332,-176.76333333333332
300000,161.025,-161.025
350000,150.61166666666668,-150.61166666666668
400000,149.08166666666668,-149.08166666666668
450000,149.51,-149.51
500000,152.005,-152.005
550000,152.39333333333332,-152.39333333333332
600000,151.08166666666665,-151.08166666666665
650000,150.14666666666668,-150.14666666666668
700000,150.405,-150.405
750000,152.13833333333335,-152.13833333333335
800000,153.70166666666668,-153.70166666666668
850000,150.99833333333333,-150.99833333333333
900000,146.51,-146.51
950000,143.855,-143.855
1000000,145.40333333333334,-145.40333333333334
