Training Step,Reward,Value Error
25000,-25571.544461516412,1168301.5558830022
50000,-14162.426603702985,1024534.2922083021
75000,-9479.838298548124,806808.9568632484
100000,-448.2603851717661,517905.14653550583
125000,1173.8840542937462,322833.6810787757
150000,2261.2304459218108,283242.39499497414
175000,3143.7777194251066,267797.18145686435
200000,4527.452405840012,265752.5072402209
225000,5769.31028358957,297513.2260420203
250000,7358.975012354876,357604.2712017099
275000,8419.822038088538,445885.06676875753
300000,9356.243292316642,690351.1253928492
325000,9020.422390371292,732829.9236529743
350000,8646.62481718666,817126.19697653
375000,8747.972389668206,705522.5449268996
400000,9332.393463560313,638707.2526778404
425000,10498.41421348557,524772.5148883625
450000,11443.54881890731,438380.10229299654
475000,12405.3017722769,597318.9547099882
500000,12534.534341330278,806172.0686333397
525000,12710.715271827687,797230.1418842211
550000,13031.773101768596,662722.2684223462
575000,13235.681514983691,445811.5436807284
600000,12059.9118777196,508342.7564463322
625000,11365.616377712044,612019.0669257431
650000,11656.853431290821,766368.9777946874
675000,13203.199182676659,855192.8913436219
700000,14139.696855592169,785118.5739856187
725000,14182.538168329309,637555.2417502183
750000,14468.891550384627,486481.42102232267
775000,15013.239844029822,488432.0105823755
800000,15306.799698207646,609198.5790446162
825000,15176.083869954824,826827.896992738
850000,14186.601366352732,844816.6752148926
875000,14021.949127534628,733196.5258224984
900000,13216.442502439246,570168.6309302498
925000,13066.39094723497,609904.2771955697
950000,12815.381152684882,637135.6318011303
975000,13162.482749242228,695263.4964685618
1000000,12873.467252475011,717938.1091944257
