Training Step,Steps,Reward
0,82.115,-514.6367908018824
50000,464.9075,-315.11732477444036
100000,607.1833333333333,-240.77305077773278
150000,822.6283333333334,-99.63268013980606
200000,809.1016666666666,-79.43412248490537
250000,746.0983333333334,-74.72074708494004
300000,757.6899999999999,-69.51163218472193
350000,740.0,-70.42764774200413
400000,750.4683333333332,-62.3423835250075
450000,748.4216666666666,-47.24018357816058
500000,699.4116666666665,-42.62502180650497
550000,720.1616666666667,-44.016532740334924
600000,709.8433333333334,-47.4716266485413
650000,727.7333333333335,-41.12548406345776
700000,719.7533333333334,-41.21029372856314
750000,751.46,-51.72253325416131
800000,820.4083333333333,-66.73900803178394
850000,866.1983333333334,-62.378371364231064
900000,813.6783333333333,-67.91790504484688
950000,698.8083333333334,-89.20477403662535
1000000,611.7700000000001,-114.85476241121735
