Training Step,Reward,Value Error
25000,67.6,289.8831319964638
50000,84.05,214.77637035357085
75000,102.93333333333332,198.31188652180754
100000,133.4,166.76388457220563
125000,160.83333333333334,189.25763144200263
150000,186.9333333333333,206.71526963345136
175000,214.5666666666667,215.93334835351172
200000,240.4333333333333,218.66278769836978
225000,262.03333333333336,212.06475297469433
250000,290.0,196.80467193917903
275000,320.86666666666673,178.30229634136822
300000,344.23333333333335,162.29857420837075
325000,350.06666666666666,153.16630138645988
350000,347.4666666666667,149.02536733611873
375000,344.40000000000003,148.1407883472508
400000,345.73333333333335,147.28677783337295
425000,346.9333333333334,147.79560773907681
450000,348.40000000000003,147.95684765757707
475000,349.86666666666673,148.48393566867412
500000,353.4666666666667,148.7165392416227
525000,355.26666666666665,149.1680340162106
550000,360.2666666666667,148.3938565450841
575000,361.73333333333335,147.69796886605596
600000,364.6333333333334,147.13222049364853
625000,360.93333333333334,146.87761510115232
650000,362.06666666666666,145.91945654358827
675000,360.70000000000005,145.47343521149108
700000,364.9666666666667,145.4757910519163
725000,362.90000000000003,145.94691485765392
750000,365.7,145.70987329173713
775000,365.0,146.33733211292227
800000,365.76666666666665,146.5169952761507
825000,366.23333333333335,147.00220422616437
850000,362.9666666666667,146.75827378670647
875000,363.1666666666667,146.77542153968312
900000,361.8333333333333,146.5150285658689
925000,361.1666666666667,147.74528065862705
950000,365.5333333333333,147.5104419973663
975000,362.9666666666667,147.84405536466448
1000000,366.56666666666666,146.24054413420765
