Training Step,Steps,Reward
0,200.0,-200.0
50000,198.22,-198.22
100000,190.75166666666667,-190.75166666666667
150000,168.58666666666667,-168.58666666666667
200000,141.58166666666668,-141.58166666666668
250000,117.61333333333333,-117.61333333333333
300000,107.31666666666666,-107.31666666666666
350000,102.26333333333334,-102.26333333333334
400000,102.09500000000003,-102.09500000000003
450000,101.28500000000001,-101.28500000000001
500000,102.55,-102.55
550000,102.46499999999999,-102.46499999999999
600000,102.42166666666667,-102.42166666666667
650000,104.10833333333333,-104.10833333333333
700000,103.53666666666668,-103.53666666666668
750000,103.73166666666668,-103.73166666666668
800000,101.94000000000001,-101.94000000000001
850000,103.29,-103.29
900000,103.08166666666666,-103.08166666666666
950000,103.31333333333333,-103.31333333333333
1000000,102.58166666666666,-102.58166666666666
