Training Step,Reward,Value Error
25000,3933.213480696236,150035.67324181725
50000,2536.9411625264765,107222.80517215985
75000,1857.7851665312892,81988.89269379088
100000,774.1350706117992,44365.24347991657
125000,610.9856606158659,66945.05234097585
150000,600.0431297747529,182257.7033846504
175000,681.7510159614282,198793.50403148375
200000,1150.257227589257,234052.11694555855
225000,1871.361066769043,295809.6481232968
250000,2278.943004828717,346116.37177488854
275000,2275.9810416007854,310662.3451543846
300000,2485.296650896949,164274.742922236
325000,2415.570389160773,189338.37969184457
350000,2932.19504438948,533635.0499887256
375000,2639.6264505415443,839501.6419527665
400000,2993.857786406517,845531.683922018
425000,3101.426492740057,850622.4794435417
450000,3662.136752306522,1052780.49621346
475000,3942.2272645671214,1858889.7531684123
500000,3431.767199079822,1721992.6228672948
525000,3174.27950400818,2915889.9712172304
550000,3141.8402715751413,2451950.963763163
575000,3667.816603663379,6704911.428443017
600000,3232.828378723337,6584307.2353182
625000,2619.5491804248045,6451246.812978449
650000,2123.3880320954677,2682481.3176806443
675000,2059.505161907286,1079136.3315366288
700000,2044.065650024165,824500.6404707832
725000,1986.0575969563226,511222.5009075045
750000,2337.3789670182464,518389.77957351663
775000,2662.689921217741,486384.5430247586
800000,2700.3352450722764,99884.15397653775
825000,2427.9828707476677,187571.5773995166
850000,2446.7341112659838,212458.8877425683
875000,2476.059502509194,311266.7718064692
900000,2577.1337336656165,446920.3567862073
925000,2628.9405591216982,523673.08916305605
950000,3459.889152007547,478365.9719651514
975000,3901.037579627015,353816.26221515937
1000000,14040.176442789707,1071405.5813336435
