Training Step,Steps,Reward
0,6.3500000000000005,0.08333333333333333
50000,34.166666666666664,0.39999999999999997
100000,35.81666666666667,0.5333333333333333
150000,40.733333333333334,0.39999999999999997
200000,31.333333333333332,0.25
250000,41.666666666666664,0.4833333333333334
300000,63.31666666666666,0.0
350000,51.4,0.2833333333333334
400000,21.850000000000005,0.2333333333333333
450000,40.483333333333334,0.26666666666666666
500000,19.2,0.08333333333333333
550000,59.36666666666667,0.11666666666666665
600000,30.98333333333333,0.3
650000,51.650000000000006,0.20000000000000004
700000,30.666666666666668,0.26666666666666666
750000,34.21666666666667,0.25
800000,40.75,0.39999999999999997
850000,42.53333333333333,0.15
900000,40.050000000000004,0.2833333333333333
950000,42.98333333333333,0.20000000000000004
1000000,56.18333333333334,0.4666666666666666
