Training Step,Steps,Reward
0,19.119999999999997,0.025
50000,19.81,0.11500000000000002
100000,35.75,0.15500000000000003
150000,18.775000000000002,0.19
200000,18.82,0.19
250000,30.605,0.20500000000000002
300000,34.12,0.23999999999999994
350000,32.455,0.36000000000000004
400000,42.85,0.24500000000000005
450000,51.06000000000001,0.295
500000,28.53,0.365
550000,29.79,0.365
600000,53.915,0.39999999999999997
650000,30.925,0.44000000000000006
700000,32.239999999999995,0.5
750000,28.994999999999997,0.36
800000,32.324999999999996,0.48
850000,29.925,0.48500000000000004
900000,35.175,0.4600000000000001
950000,35.375,0.485
1000000,42.98,0.48
