Training Step,Steps,Reward
0,6.574999999999999,0.05
50000,31.15,0.375
100000,50.099999999999994,0.625
150000,36.275,0.7749999999999999
200000,42.775,0.475
250000,49.599999999999994,0.775
300000,52.25,0.5249999999999999
350000,46.8,0.7
400000,41.075,0.7
450000,46.625,0.75
500000,57.425,0.575
550000,50.3,0.7250000000000001
600000,41.275000000000006,0.875
650000,44.475,0.8
700000,49.55,0.675
750000,29.974999999999998,0.6499999999999999
800000,41.849999999999994,0.825
850000,49.175,0.7
900000,46.5,0.725
950000,56.3,0.4
1000000,39.675,0.675
