Training Step,Reward,Value Error
25000,81.2,237.22465544810248
50000,121.4,161.68837015250008
75000,153.3,201.01927625474315
100000,167.3,227.7544691125723
125000,190.8,241.88924502923174
150000,215.9,243.7124076407193
175000,238.8,240.36366774719272
200000,268.0,224.12385556530572
225000,290.5,206.54402541058175
250000,348.4,182.34012700477987
275000,354.0,162.73755143178147
300000,357.8,155.3643971160021
325000,345.6,151.82468222252564
350000,355.9,146.75361542423232
375000,362.3,146.9588023744128
400000,373.3,147.31224048156406
425000,365.2,148.3471577633347
450000,357.5,147.04944417757562
475000,363.3,147.55801078003225
500000,359.0,147.17798834833084
525000,364.9,147.35642514641614
550000,363.7,146.21741211372589
575000,359.0,144.94603708888752
600000,367.8,146.66949579245505
625000,368.7,146.95960002360167
650000,376.6,145.1596524432336
675000,364.3,147.06753790263787
700000,364.1,148.64066153254464
725000,367.2,149.1635646493161
750000,363.2,145.50064738653478
775000,367.2,146.02948222004838
800000,366.6,148.26684006888436
825000,369.6,149.0219571783696
850000,366.4,145.7104965082674
875000,366.9,147.2863593870377
900000,361.8,148.0616123077004
925000,348.0,147.21415021186917
950000,370.6,144.63884269278586
975000,359.1,147.0089676685656
1000000,361.6,146.81014907007125
