Training Step,Reward,Value Error
25000,-17834.63371326365,872837.4574200398
50000,-639.355359588086,511110.9499487182
75000,1000.3772266223014,205899.8971105045
100000,2011.7865077099616,152671.38586228224
125000,2975.5466082163193,141350.54976247306
150000,4588.213424968219,166869.4763699944
175000,6125.552594574571,233872.8143941405
200000,10569.08246443541,345578.1998197589
225000,6857.58833196902,343225.918449252
250000,11141.720485547243,288751.9029166365
275000,13504.427031871986,443979.91128330765
300000,10291.098958244645,468004.7949531009
325000,19032.453186765844,389759.1523601706
350000,20228.429149205283,453099.96696054307
375000,20056.126858722862,320405.47768596647
400000,24078.327352208118,421496.2676509322
425000,17040.27410084158,489187.1691307779
450000,14032.925717309581,457072.69776957104
475000,16294.021050158133,440119.6871658683
500000,23488.82317571604,377910.87783163565
525000,23992.10403464259,363366.13127886597
550000,24271.55348063724,283412.9904473885
575000,22415.43929695218,610054.7049571797
600000,21182.401805474365,1030733.107330458
625000,14114.895090403435,383214.2572174439
650000,9831.822994700033,376554.9066288525
675000,17282.098805336223,219103.2794737182
700000,20480.5105110202,246493.1582146659
725000,22210.608209930302,401890.94257588824
750000,21147.188094815923,683939.7081725126
775000,21130.83864728513,389675.1214939512
800000,24769.013945270173,1288726.6883069184
825000,25489.277913612463,359660.94095297746
850000,30052.37494311903,291667.1018623966
875000,29473.23753550335,816705.0471724462
900000,30205.199453257457,415154.24227451533
925000,24506.754779739364,320903.4692671442
950000,26038.711472372976,518011.6141371636
975000,16801.32325187712,1259848.772848808
1000000,6572.450921287291,1128038.366328882
