Training Step,Reward,Value Error
25000,94.2,87.40807742160322
50000,118.0,121.15575723824004
75000,131.0,136.05315220565535
100000,152.6,151.7237544916512
125000,164.3,160.19788636196463
150000,175.9,165.33467824744875
175000,214.3,169.915140312913
200000,222.6,185.42471303044877
225000,251.0,175.32186203401943
250000,293.4,184.0290598389285
275000,304.9,180.87094119823306
300000,317.2,171.70804965231218
325000,319.6,173.14025101869774
350000,324.6,175.34720302872012
375000,332.7,177.2292538019945
400000,337.3,176.0232283827645
425000,343.8,178.83505138541804
450000,329.9,171.15616938138845
475000,324.8,168.98324447173363
500000,333.4,175.49566206529852
525000,335.9,173.20261801002488
550000,339.8,174.34169998270227
575000,342.0,167.8131317912659
600000,339.0,172.8589184082317
625000,329.7,168.60592761512962
650000,335.1,169.29934933001059
675000,346.7,168.8120246938517
700000,346.9,165.25459971772943
725000,347.9,170.05007528806746
750000,349.7,169.16867223860172
775000,347.9,170.40220116368437
800000,362.5,170.46206017330405
825000,351.4,169.0299218535656
850000,360.3,165.88618741367245
875000,367.7,162.8962391141744
900000,366.4,167.16848771160585
925000,362.0,161.82967836730532
950000,369.4,163.75874279842247
975000,361.5,160.54004151517293
1000000,362.5,160.23204870407352
