Training Step,Steps,Reward
0,77.25000000000001,-380.3974920329567
50000,710.5350000000001,66.52787471721436
100000,514.6,188.14974408530242
150000,405.86,182.55064506998986
200000,368.665,158.90633564021937
250000,300.77,199.70757198510054
300000,264.33,206.4902338190447
350000,232.90500000000003,224.233569278918
400000,266.77,212.6576238489575
450000,256.78999999999996,230.66806245697634
500000,257.8,254.16106266869582
550000,240.36500000000007,259.29370430111163
600000,203.73,260.9923778242157
650000,235.49499999999998,246.14590493562247
700000,188.19,276.6269018409001
750000,269.96,261.7332515340274
800000,223.0,271.5490792374086
850000,216.885,249.99785892316586
900000,200.09499999999997,276.120901740066
950000,282.595,255.94895749139104
1000000,199.1,278.19218220715067
