Training Step,Reward,Value Error
25000,-25000.0,12350.146911659565
50000,-25000.0,82959.07505539153
75000,-25000.0,159408.5812132731
100000,-25000.0,171428.80849948525
125000,-25000.0,196895.36572284624
150000,-25000.0,198635.74900276214
175000,-25000.0,68188.06927822158
200000,-25000.0,27006.65261604637
225000,-25000.0,12281.630472514778
250000,-25000.0,14826.609306525439
275000,-25000.0,14741.53346228972
300000,-25000.0,2496.712666809559
325000,-25000.0,2675.1339477151632
350000,-25000.0,3605.018757328391
375000,-25000.0,3654.9745173938572
400000,-25000.0,3626.042755790055
425000,-25000.0,4089.4817942865193
450000,-25000.0,5268.155040502548
475000,-25000.0,3582.4858314543962
500000,-25000.0,3051.1507336180657
525000,-25000.0,4023.584698524326
550000,-25000.0,3804.6350082941353
575000,-25000.0,3167.436564899981
600000,-25000.0,2637.596562575549
625000,-25000.0,2215.3813307676464
650000,-25000.0,2270.728546982631
675000,-25000.0,2480.769490784034
700000,-25000.0,2525.7288732007146
725000,-25000.0,2342.8150639217347
750000,-25000.0,4664.764892429113
775000,-25000.0,3489.344660960138
800000,-25000.0,2403.244498822838
825000,-25000.0,1922.0848849173635
850000,-25000.0,3314.265728548169
875000,-25000.0,4085.575625102967
900000,-25000.0,3413.0568215474486
925000,-25000.0,2989.3851807788014
950000,-25000.0,2832.64634167403
975000,-25000.0,2029.6860911343247
1000000,-25000.0,1712.2419069018215
