Training Step,Steps,Reward
0,36.0138667737859,269.4597121280226
50000,101.16239382094983,167.1627701907691
100000,99.15316619284995,130.13633251500463
150000,131.20692754878837,64.77407740411074
200000,156.50506393956482,60.555165024510806
250000,198.34483368991937,78.66161992208451
300000,236.40002157918448,86.72839758532949
350000,228.67385243750505,93.1710059452294
400000,244.92249313464467,94.98409914466755
450000,253.8549775135037,96.16771359784235
500000,254.25566672447042,103.82096772103866
550000,229.32079257498228,96.630295028307
600000,209.8550726993118,96.9813380159548
650000,219.41042426877758,90.50255594243676
700000,195.54948424900985,94.4613416041189
750000,191.45886515488905,90.12468521033401
800000,174.84651603855687,93.25580520362139
850000,205.57625451475167,82.63037808058682
900000,195.41797468359633,82.84912156295633
950000,201.95992297431607,77.15553263103862
1000000,188.47218936029392,73.9906142837774
