Training Step,Reward,Value Error
25000,71.7,247.52380184570956
50000,98.8,149.18294429563684
75000,131.0,156.90338551443128
100000,159.1,184.04346561804414
125000,179.6,204.6815758760087
150000,207.8,221.6222516222624
175000,232.2,220.01671959096566
200000,255.7,210.43918722135714
225000,282.9,199.7436711101327
250000,316.2,177.13062965127173
275000,337.6,160.62004084365327
300000,341.8,156.34051747348857
325000,348.6,150.84656921849236
350000,344.1,150.28139925311552
375000,351.1,150.88849431460258
400000,363.7,148.36596076006535
425000,356.6,150.78392452296103
450000,357.0,150.48607306542107
475000,349.6,148.4055571841076
500000,362.4,150.67616979237647
525000,351.3,150.55336475554503
550000,370.3,152.48044182008016
575000,363.6,151.93286079409881
600000,360.1,152.59015799942426
625000,358.4,145.3115824950859
650000,362.8,149.56907658932613
675000,362.2,148.74775093554052
700000,362.3,147.29479016297265
725000,355.0,148.99606257221313
750000,369.5,149.84640086045837
775000,367.7,147.44710039091296
800000,360.3,147.47647178026963
825000,362.7,147.75976955449443
850000,360.3,142.7300618477806
875000,371.0,141.7598360150936
900000,360.6,146.77857654365943
925000,353.9,145.6268557019881
950000,368.0,145.45642574298546
975000,352.4,148.11428739323165
1000000,364.2,146.22221145476215
