Training Step,Steps,Reward
0,13.280000000000001,0.030000000000000006
50000,51.42999999999999,0.29500000000000004
100000,41.295,0.40499999999999997
150000,38.265,0.5650000000000001
200000,37.81,0.5599999999999999
250000,42.385,0.485
300000,44.51,0.575
350000,38.965,0.605
400000,39.29,0.575
450000,40.745000000000005,0.5900000000000001
500000,50.345,0.6450000000000001
550000,42.934999999999995,0.695
600000,42.41,0.5800000000000001
650000,41.879999999999995,0.5199999999999999
700000,41.42,0.68
750000,45.370000000000005,0.655
800000,46.14,0.71
850000,40.525,0.7000000000000001
900000,39.59500000000001,0.7100000000000001
950000,49.285000000000004,0.5800000000000001
1000000,41.37500000000001,0.6499999999999999
